,index_x,PassengerId,Survived,Pclass,Name,Sex,Age_x,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Surname_x,Firstname,Othernames,KaggleAge,index_y,Surname_y,First Names,Age_y,Boarded,Survivor (S) or Victim (†),AgeDiff
1111,368,369,1.0,3,JermynMiss Annie Jane,female,,0,0,14313,7.75,,Q,Miss,Jermyn,Annie,,,602.0,Jermyn,Miss Annie Jane,26.0,Queenstown,S,
1112,444,445,1.0,3,JohannesenMr Bernt Johannes,male,,0,0,65306,8.1125,,S,Mr,Johannesen-Bratthammer,Bernt,,,604.0,Johannesen,Mr Bernt Johannes,29.0,Southampton,S,
1113,1135,1136,,3,JohnstonMaster William Andrew,male,,1,2,W./C. 6607,23.45,,S,Master,Johnston,William,Arthur,,617.0,Johnston,Master William Andrew,8.0,Southampton,†,
1114,888,889,0.0,3,JohnstonMiss Catherine Nellie,female,,1,2,W./C. 6607,23.45,,S,Miss,Johnston,Catherine,Helen,,618.0,Johnston,Miss Catherine Nellie,7.0,Southampton,†,
1115,783,784,0.0,3,JohnstonMr Andrew Emslie,male,,1,2,W./C. 6607,23.45,,S,Mr,Johnston,Andrew,,,619.0,Johnston,Mr Andrew Emslie,35.0,Southampton,†,
1116,924,925,,3,JohnstonMr Andrew Emslie,female,,1,2,W./C. 6607,23.45,,S,Mrs,Johnston,Andrew,"G (Elizabeth Lily""",,619.0,Johnston,Mr Andrew Emslie,35.0,Southampton,†,
1117,524,525,0.0,3,No name match,male,,0,0,2700,7.2292,,C,Mr,Kassem,Fared,,,,,,,,,
1118,303,304,1.0,2,KeaneMiss Nora Agnes,female,,0,0,226593,12.35,E101,Q,Miss,Keane,Nora,,,642.0,Keane,Miss Nora Agnes,46.0,Queenstown,S,
1119,790,791,0.0,3,KeaneMr Andrew,male,,0,0,12460,7.75,,Q,Mr,Keane,Andrew,,,643.0,Keane,Mr Andrew,23.0,Queenstown,†,
1120,470,471,0.0,3,KeefeMr Arthur,male,,0,0,323592,7.25,,S,Mr,Keefe,Arthur,,,645.0,Keefe,Mr Arthur,39.0,Southampton,†,
1121,300,301,1.0,3,KellyMiss Anna Katherine,female,,0,0,9234,7.75,,Q,Miss,Kelly,Anna,"Katherine ""Annie",,647.0,Kelly,Miss Anna Katherine,20.0,Queenstown,S,
1122,573,574,1.0,3,KellyMiss Mary,female,,0,0,14312,7.75,,Q,Miss,Kelly,Mary,,,648.0,Kelly,Miss Mary,22.0,Queenstown,S,
1123,1015,1016,,3,KennedyMr John,male,,0,0,368783,7.75,,Q,Mr,Kennedy,John,,,652.0,Kennedy,Mr John,24.0,Queenstown,†,
1124,457,458,1.0,1,KenyonMr Frederick Roland,female,,1,0,17464,51.8625,D21,S,Mrs,Kenyon,Marion),,,654.0,Kenyon,Mr Frederick Roland,41.0,Southampton,†,
1125,976,977,,3,KhalilMr Betros,male,,1,0,2660,14.4542,,C,Mr,Khalil,Betros,,,656.0,Khalil,Mr Betros,25.0,Cherbourg,†,
1126,1140,1141,,3,No name match,female,,1,0,2660,14.4542,,C,Mrs,Khalil,Betros,"(Zahie Maria""",,,,,,,,
1127,1012,1013,,3,KiernanMr John Joseph,male,,1,0,367227,7.75,,Q,Mr,Kiernan,John,,,658.0,Kiernan,Mr John Joseph,25.0,Queenstown,†,
1128,214,215,0.0,3,KiernanMr Philip,male,,1,0,367229,7.75,,Q,Mr,Kiernan,Philip,,,659.0,Kiernan,Mr Philip,22.0,Queenstown,†,
1129,778,779,0.0,3,KilgannonMr Thomas,male,,0,0,36865,7.7375,,Q,Mr,Kilgannon,Thomas,,,660.0,Kilgannon,Mr Thomas,22.0,Queenstown,†,
1130,711,712,0.0,1,KlaberMr Herman,male,,0,0,113028,26.55,C124,S,Mr,Klaber,Herman,,,669.0,Klaber,Mr Herman,41.0,Southampton,†,
1131,732,733,0.0,2,KnightMr Robert,male,,0,0,239855,0.0,,S,Mr,Knight,Robert,,,673.0,Knight,Mr Robert,39.0,Belfast,†,
1132,42,43,0.0,3,KraeffMr Theodor,male,,0,0,349253,7.8958,,C,Mr,Kraeff,Theodor,,,674.0,Kraeff,Mr Theodor,,Cherbourg,†,
1133,522,523,0.0,3,No name match,male,,0,0,2624,7.225,,C,Mr,Lahoud,Sarkis,,,,,,,,,
1134,878,879,0.0,3,No name match,male,,0,0,349217,7.8958,,S,Mr,Laleff,Kristo,,,,,,,,,
1135,692,693,1.0,3,LamMr Ali,male,,0,0,1601,56.4958,,S,Mr,Lam,Ali,,,684.0,Lam,Mr Ali,38.0,Southampton,S,
1136,826,827,0.0,3,LamMr Len,male,,0,0,1601,56.4958,,S,Mr,Lam,Len,,,685.0,Lam,Mr Len,23.0,Southampton,†,
1137,975,976,,2,LambMr John J.,male,,0,0,240261,10.7083,,Q,Mr,Lamb,John,,,686.0,Lamb,Mr John J.,30.0,Queenstown,†,
1138,1074,1075,,3,LaneMr Patrick,male,,0,0,7935,7.75,,Q,Mr,Lane,Patrick,,,688.0,Lane,Mr Patrick,16.0,Queenstown,†,
1139,176,177,0.0,3,LefebvreMaster Henry,male,,3,1,4133,25.4667,,S,Master,Lefebre,Henry,,,698.0,Lefebvre,Master Henry,5.0,Southampton,†,
1140,409,410,0.0,3,LefebvreMiss Ida,female,,3,1,4133,25.4667,,S,Miss,Lefebre,Ida,,,699.0,Lefebvre,Miss Ida,3.0,Southampton,†,
1141,485,486,0.0,3,LefebvreMiss Jeannie,female,,3,1,4133,25.4667,,S,Miss,Lefebre,Jeannie,,,700.0,Lefebvre,Miss Jeannie,8.0,Southampton,†,
1142,229,230,0.0,3,LefebvreMiss Mathilde,female,,3,1,4133,25.4667,,S,Miss,Lefebre,Mathilde,,,701.0,Lefebvre,Miss Mathilde,12.0,Southampton,†,
1143,1023,1024,,3,LefebvreMrs Frances Marie,female,,0,4,4133,25.4667,,S,Mrs,Lefebre,Frances),,,702.0,Lefebvre,Mrs Frances Marie,40.0,Southampton,†,
1144,596,597,1.0,2,LeitchMiss Jessie Wills,female,,0,0,248727,33.0,,S,Miss,Leitch,Jessie,,,705.0,Leitch,Miss Jessie Wills,31.0,Southampton,S,
1145,1164,1165,,3,ManganMiss Mary,female,,1,0,370371,15.5,,Q,Miss,Lennon,Mary,,,758.0,Mangan,Miss Mary,32.0,Queenstown,†,
1146,46,47,0.0,3,LennonMr Denis,male,,1,0,370371,15.5,,Q,Mr,Lennon,Denis,,,707.0,Lennon,Mr Denis,20.0,Queenstown,†,
1147,295,296,0.0,1,LewyMr Ervin G.,male,,0,0,PC 17612,27.7208,,C,Mr,Lewy,Ervin,,,711.0,Lewy,Mr Ervin G.,30.0,Cherbourg,†,
1148,1124,1125,,3,LinehanMr Michael,male,,0,0,330971,7.8792,,Q,Mr,Linehan,Michael,,,721.0,Linehan,Mr Michael,21.0,Queenstown,†,
1149,1061,1062,,3,Kutscher (Lithman)Mr Simon,male,,0,0,S.O./P.P. 251,7.55,,S,Mr,Lithman,Simon,,,678.0,Kutscher (Lithman),Mr Simon,26.0,Southampton,†,
1150,1248,1249,,3,LockyerMr Edward Thomas,male,,0,0,1222,7.8792,,S,Mr,Lockyer,Edward,,,730.0,Lockyer,Mr Edward Thomas,19.0,Southampton,†,
1151,1156,1157,,3,LyntakoffMr Stanko,male,,0,0,349235,7.8958,,S,Mr,Lyntakoff,Stanko,,,743.0,Lyntakoff,Mr Stanko,44.0,Southampton,†,
1152,1146,1147,,3,MackayMr George William,male,,0,0,C.A. 42795,7.55,,S,Mr,MacKay,George,,,746.0,Mackay,Mr George William,20.0,Southampton,†,
1153,198,199,1.0,3,MadiganMiss Margaret,female,,0,0,370370,7.75,,Q,Miss,Madigan,Margaret,,,747.0,Madigan,Miss Margaret,21.0,Queenstown,S,
1154,1107,1108,,3,MahonMiss Bridget Delia,female,,0,0,330924,7.8792,,Q,Miss,Mahon,Bridget,,,751.0,Mahon,Miss Bridget Delia,20.0,Queenstown,†,
1155,1147,1148,,3,MeehanMr John,male,,0,0,AQ/4 3130,7.75,,Q,Mr,Mahon,John,,,793.0,Meehan,Mr John,22.0,Queenstown,†,
1156,464,465,0.0,3,MaisnerMr Simon,male,,0,0,A/S 2816,8.05,,S,Mr,Maisner,Simon,,,753.0,Maisner,Mr Simon,34.0,Southampton,†,
1157,1192,1193,,2,MalachardMr Jean-Noël,male,,0,0,237735,15.0458,D,C,Mr,Malachard,Noel,,,754.0,Malachard,Mr Jean-Noël,25.0,Cherbourg,†,
1158,36,37,1.0,3,McNameeMr Neal,male,,0,0,2677,7.2292,,C,Mr,Mamee,Hanna,,,789.0,McNamee,Mr Neal,27.0,Southampton,†,
1159,945,946,,2,MangiavacchiMr Serafino Emilio,male,,0,0,SC/A.3 2861,15.5792,,C,Mr,Mangiavacchi,Serafino,,,759.0,Mangiavacchi,Mr Serafino Emilio,30.0,Cherbourg,†,
1160,727,728,1.0,3,MannionMiss Margaret,female,,0,0,36866,7.7375,,Q,Miss,Mannion,Margareth,,,760.0,Mannion,Miss Margaret,28.0,Queenstown,S,
1161,1179,1180,,3,MardirosianMr Sarkis,male,,0,0,2655,7.2292,F E46,C,Mr,Mardirosian,Sarkis,,,761.0,Mardirosian,Mr Sarkis,25.0,Cherbourg,†,
1162,839,840,1.0,1,MaréchalMr Pierre,male,,0,0,11774,29.7,C47,C,Mr,Marechal,Pierre,,,767.0,Maréchal,Mr Pierre,29.0,Cherbourg,S,
1163,19,20,1.0,3,BacliniMrs Latifa,female,,0,0,2649,7.225,,C,Mrs,Masselmani,Fatima,,,77.0,Baclini,Mrs Latifa,24.0,Cherbourg,S,
1164,1042,1043,,3,MatinoffMr Nicola,male,,0,0,349255,7.8958,,C,Mr,Matinoff,Nicola,,,768.0,Matinoff,Mr Nicola,30.0,Cherbourg,†,
1165,1195,1196,,3,McCarthyMiss Catherine,female,,0,0,383123,7.75,,Q,Miss,McCarthy,Catherine,,,773.0,McCarthy,Miss Catherine,24.0,Queenstown,S,
1166,828,829,1.0,3,McCormackMr Thomas Joseph,male,,0,0,367228,7.75,,Q,Mr,McCormack,Thomas,,,775.0,McCormack,Mr Thomas Joseph,19.0,Queenstown,†,
1167,330,331,1.0,3,McCoyMiss Agnes,female,,2,0,367226,23.25,,Q,Miss,McCoy,Agnes,,,776.0,McCoy,Miss Agnes,29.0,Queenstown,S,
1168,1018,1019,,3,McCoyMiss Alice,female,,2,0,367226,23.25,,Q,Miss,McCoy,Alicia,,,777.0,McCoy,Miss Alice,26.0,Queenstown,S,
1169,301,302,1.0,3,McCoyMr Bernard,male,,2,0,367226,23.25,,Q,Mr,McCoy,Bernard,,,778.0,McCoy,Mr Bernard,24.0,Queenstown,S,
1170,82,83,1.0,3,McDermottMiss Bridget Delia,female,,0,0,330932,7.7875,,Q,Miss,McDermott,Brigdet,,,781.0,McDermott,Miss Bridget Delia,31.0,Queenstown,S,
1171,718,719,0.0,3,McEvoyMr Michael,male,,0,0,36568,15.5,,Q,Mr,McEvoy,Michael,,,782.0,McEvoy,Mr Michael,19.0,Queenstown,†,
1172,358,359,1.0,3,McGovernMs Mary,female,,0,0,330931,7.8792,,Q,Miss,McGovern,Mary,,,784.0,McGovern,Ms Mary,22.0,Queenstown,S,
1173,126,127,0.0,3,McMahonMr Martin,male,,0,0,370372,7.75,,Q,Mr,McMahon,Martin,,,788.0,McMahon,Mr Martin,19.0,Queenstown,†,
1174,1118,1119,,3,McNeillMiss Bridget,female,,0,0,370368,7.75,,Q,Miss,McNeill,Bridget,,,791.0,McNeill,Miss Bridget,32.0,Queenstown,†,
1175,564,565,0.0,3,MeanwellMrs Marian,female,,0,0,SOTON/O.Q. 392087,8.05,,S,Miss,Meanwell,Marion,Ogden,,792.0,Meanwell,Mrs Marian,62.0,Southampton,†,
1176,415,416,0.0,3,MeekMrs Annie Louisa,female,,0,0,343095,8.05,,S,Mrs,Meek,Annie,Louise Rowley,,794.0,Meek,Mrs Annie Louisa,31.0,Southampton,†,
1177,196,197,0.0,3,MernaghMr Robert,male,,0,0,368703,7.75,,Q,Mr,Mernagh,Robert,,,799.0,Mernagh,Mr Robert,28.0,Queenstown,†,
1178,375,376,1.0,1,MeyerMr Edgar Joseph,female,,1,0,PC 17604,82.1708,,C,Mrs,Meyer,Leila,Saks,,801.0,Meyer,Mr Edgar Joseph,28.0,Cherbourg,†,
1179,967,968,,3,MilesMr Frank,male,,0,0,359306,8.05,,S,Mr,Miles,Frank,,,805.0,Miles,Mr Frank,23.0,Southampton,†,
1180,650,651,0.0,3,MitkoffMr Mito,male,,0,0,349221,7.8958,,S,Mr,Mitkoff,Mito,,,814.0,Mitkoff,Mr Mito,23.0,Southampton,†,
1181,359,360,1.0,3,MocklerMiss Ellen Mary,female,,0,0,330980,7.8792,,Q,Miss,Mockler,Helen,Mary,,816.0,Mockler,Miss Ellen Mary,23.0,Queenstown,S,
1182,121,122,0.0,3,MooreMr Leonard Charles,male,,0,0,A4. 54510,8.05,,S,Mr,Moore,Leonard,,,823.0,Moore,Mr Leonard Charles,19.0,Southampton,†,
1183,109,110,1.0,3,MoranMiss Bridget,female,,1,0,371110,24.15,,Q,Miss,Moran,Bertha,,,824.0,Moran,Miss Bridget,28.0,Queenstown,S,
1184,768,769,0.0,3,MoranMr Daniel J.,male,,1,0,371110,24.15,,Q,Mr,Moran,Daniel,,,825.0,Moran,Mr Daniel J.,27.0,Queenstown,†,
1185,5,6,0.0,3,BorebankMr John James,male,,0,0,330877,8.4583,,Q,Mr,Moran,James,,,129.0,Borebank,Mr John James,42.0,Southampton,†,
1186,560,561,0.0,3,MorrowMr Thomas Rowan,male,,0,0,372622,7.75,,Q,Mr,Morrow,Thomas,,,829.0,Morrow,Mr Thomas Rowan,30.0,Queenstown,†,
1187,107,108,1.0,3,MossMr Albert Johan,male,,0,0,312991,7.775,,S,Mr,Moss,Albert,,,830.0,Moss,Mr Albert Johan,29.0,Southampton,S,
1188,65,66,1.0,3,MubārikMaster Jirjis,male,,1,1,2661,15.2458,,C,Master,Moubarek,Gerios,,,834.0,Mubārik,Master Jirjis,7.0,Cherbourg,S,
1189,709,710,1.0,3,No name match,male,,1,1,2661,15.2458,,C,Master,Moubarek,"""William","George""",,,,,,,,
1190,1116,1117,,3,No name match,female,,0,2,2661,15.2458,,C,Mrs,Moubarek,George,"(Omine Amenia""",,,,,,,,
1191,367,368,1.0,3,MoussaMrs Mantoura Boulos,female,,0,0,2626,7.2292,,C,Mrs,Moussa,Mantoura,Boulos,,831.0,Moussa,Mrs Mantoura Boulos,35.0,Cherbourg,†,
1192,77,78,0.0,3,MoutalMr Rahamin Haim,male,,0,0,374746,8.05,,S,Mr,Moutal,Rahamin,,,832.0,Moutal,Mr Rahamin Haim,28.0,Southampton,†,
1193,697,698,1.0,3,MullinMiss Catherine,female,,0,0,35852,7.7333,,Q,Miss,Mullens,Katherine,,,837.0,Mullin,Miss Catherine,21.0,Queenstown,S,
1194,589,590,0.0,3,MurdlinMr Joseph,male,,0,0,A./5. 3235,8.05,,S,Mr,Murdlin,Joseph,,,840.0,Murdlin,Mr Joseph,22.0,Southampton,†,
1195,241,242,1.0,3,MurphyMiss Catherine,female,,1,0,367230,15.5,,Q,Miss,Murphy,Katherine,,,841.0,Murphy,Miss Catherine,18.0,Queenstown,S,
1196,612,613,1.0,3,MurphyMiss Margaret Jane,female,,1,0,367230,15.5,,Q,Miss,Murphy,Margaret,,,842.0,Murphy,Miss Margaret Jane,25.0,Queenstown,S,
1197,1091,1092,,3,MurphyMiss Nora,female,,0,0,36568,15.5,,Q,Miss,Murphy,Nora,,,843.0,Murphy,Miss Nora,34.0,Queenstown,S,
1198,739,740,0.0,3,NankoffMr Minko,male,,0,0,349218,7.8958,,S,Mr,Nankoff,Minko,,,859.0,Nankoff,Mr Minko,32.0,Southampton,†,
1199,1183,1184,,3,Nasr ‘AlmāMr Mustafà,male,,0,0,2652,7.2292,,C,Mr,Nasr,Mustafa,,,860.0,Nasr ‘Almā,Mr Mustafà,20.0,Cherbourg,†,
1200,1301,1302,,3,NaughtonMiss Hannah,female,,0,0,365237,7.75,,Q,Miss,Naughton,Hannah,,,865.0,Naughton,Miss Hannah,21.0,Queenstown,†,
1201,223,224,0.0,3,NenkovMr Hristo,male,,0,0,349234,7.8958,,S,Mr,Nenkoff,Christo,,,869.0,Nenkov,Mr Hristo,22.0,Southampton,†,
1202,364,365,0.0,3,O’BrienMr Thomas,male,,1,0,370365,15.5,,Q,Mr,O'Brien,Thomas,,,910.0,O’Brien,Mr Thomas,27.0,Queenstown,†,
1203,552,553,0.0,3,O’BrienMr Thomas,male,,0,0,330979,7.8292,,Q,Mr,O'Brien,Timothy,,,910.0,O’Brien,Mr Thomas,27.0,Queenstown,†,
1204,186,187,1.0,3,No name match,female,,1,0,370365,15.5,,Q,Mrs,O'Brien,Johanna,"""Hannah"" Godfrey",,,,,,,,
1205,629,630,0.0,3,O’ConnellMr Patrick Denis,male,,0,0,334912,7.7333,,Q,Mr,O'Connell,Patrick,,,912.0,O’Connell,Mr Patrick Denis,17.0,Queenstown,†,
1206,459,460,0.0,3,O’ConnorMr Maurice,male,,0,0,371060,7.75,,Q,Mr,O'Connor,Maurice,,,913.0,O’Connor,Mr Maurice,16.0,Queenstown,†,
1207,1271,1272,,3,O’ConnorMr Patrick,male,,0,0,366713,7.75,,Q,Mr,O'Connor,Patrick,,,914.0,O’Connor,Mr Patrick,23.0,Queenstown,†,
1208,979,980,,3,DonohoeMiss Bridget,female,,0,0,364856,7.75,,Q,Ms,O'Donoghue,Bridget,,,341.0,Donohoe,Miss Bridget,21.0,Queenstown,†,
1209,47,48,1.0,3,DriscollMiss Bridget,female,,0,0,14311,7.75,,Q,Miss,O'Driscoll,Bridget,,,355.0,Driscoll,Miss Bridget,27.0,Queenstown,S,
1210,28,29,1.0,3,O’DwyerMiss Ellen,female,,0,0,330959,7.8792,,Q,Miss,O'Dwyer,Ellen,,,915.0,O’Dwyer,Miss Ellen,25.0,Queenstown,S,
1211,1249,1250,,3,O’KeefeMr Patrick,male,,0,0,368402,7.75,,Q,Mr,O'Keefe,Patrick,,,916.0,O’Keefe,Mr Patrick,21.0,Queenstown,S,
1212,653,654,1.0,3,O’LearyMiss Hanora,female,,0,0,330919,7.8292,,Q,Miss,O'Leary,Hanora,,,917.0,O’Leary,Miss Hanora,16.0,Queenstown,S,
1213,502,503,0.0,3,O’SullivanMiss Bridget Mary,female,,0,0,330909,7.6292,,Q,Miss,O'Sullivan,Bridget,,,918.0,O’Sullivan,Miss Bridget Mary,21.0,Queenstown,†,
1214,154,155,0.0,3,OlsenMr Ole Martin,male,,0,0,Fa 265302,7.3125,,S,Mr,Olsen,Ole,,,895.0,Olsen,Mr Ole Martin,27.0,Southampton,†,
1215,1096,1097,,1,OmontMr Alfred Fernand,male,,0,0,F.C. 12998,25.7417,,C,Mr,Omont,Alfred,,,900.0,Omont,Mr Alfred Fernand,29.0,Cherbourg,S,
1216,547,548,1.0,2,Padron ManentMr Julian,male,,0,0,SC/PARIS 2146,13.8625,,C,Manent,Padro y,Mr.,,,919.0,Padron Manent,Mr Julian,26.0,Cherbourg,S,
1217,277,278,0.0,2,ParkesMr Francis,male,,0,0,239853,0.0,,S,Mr,Parkes,Francis,,,929.0,Parkes,Mr Francis,21.0,Belfast,†,
1218,633,634,0.0,1,ParrMr William Henry Marsh,male,,0,0,112052,0.0,,S,Mr,Parr,William,Henry,,930.0,Parr,Mr William Henry Marsh,29.0,Belfast,†,
1219,584,585,0.0,3,PulnerMr Uscher,male,,0,0,3411,8.7125,,C,Mr,Paulner,Uscher,,,978.0,Pulner,Mr Uscher,16.0,Cherbourg,†,
1220,1054,1055,,3,PearceMr Ernest,male,,0,0,343271,7.0,,S,Mr,Pearce,Ernest,,,940.0,Pearce,Mr Ernest,32.0,Southampton,†,
1221,982,983,,3,PedersenMr Olaf,male,,0,0,345498,7.775,,S,Mr,Pedersen,Olaf,,,943.0,Pedersen,Mr Olaf,28.0,Southampton,†,
1222,454,455,0.0,3,PeduzziMr Giuseppe,male,,0,0,A/5 2817,8.05,,S,Mr,Peduzzi,Joseph,,,944.0,Peduzzi,Mr Giuseppe,24.0,Southampton,†,
1223,181,182,0.0,2,PernotMr René,male,,0,0,SC/PARIS 2131,15.05,,C,Mr,Pernot,Rene,,,949.0,Pernot,Mr René,39.0,Cherbourg,†,
1224,1308,1309,,3,Peter/JosephMaster Michael J.,male,,1,1,2668,22.3583,,C,Master,Peter,Michael,,,953.0,Peter/Joseph,Master Michael J.,4.0,Cherbourg,S,
1225,128,129,1.0,3,Peter/JosephMiss Anna,female,,1,1,2668,22.3583,F E69,C,Miss,Peter,Anna,,,954.0,Peter/Joseph,Miss Anna,2.0,Cherbourg,S,
1226,533,534,1.0,3,No name match,female,,0,2,2668,22.3583,,C,Mrs,Peter,Catherine,Rizk,,,,,,,,
1227,680,681,0.0,3,PetersMiss Catherine,female,,0,0,330935,8.1375,,Q,Miss,Peters,Katie,,,956.0,Peters,Miss Catherine,26.0,Queenstown,†,
1228,101,102,0.0,3,PetroffMr Pastcho,male,,0,0,349215,7.8958,,S,Mr,Petroff,"""Pentcho"")",,,959.0,Petroff,Mr Pastcho,29.0,Southampton,†,
1229,384,385,0.0,3,PlotcharskyMr Vasil,male,,0,0,349227,7.8958,,S,Mr,Plotcharsky,Vasil,,,970.0,Plotcharsky,Mr Vasil,27.0,Southampton,†,
1230,656,657,0.0,3,RadeffMr Alexander,male,,0,0,349223,7.8958,,S,Mr,Radeff,Alexander,,,987.0,Radeff,Mr Alexander,27.0,Southampton,†,
1231,1090,1091,,3,RasmussenMrs Lena Jakobsen,female,,0,0,65305,8.1125,,S,Mrs,Rasmussen,Lena,Jacobsen Solvang,,989.0,Rasmussen,Mrs Lena Jakobsen,63.0,Southampton,†,
1232,859,860,0.0,3,RaziMr Raihed,male,,0,0,2629,7.2292,,C,Mr,Razi,Raihed,,,990.0,Razi,Mr Raihed,30.0,Cherbourg,†,
1233,250,251,0.0,3,ReedMr James George,male,,0,0,362316,7.25,,S,Mr,Reed,James,,,991.0,Reed,Mr James George,19.0,Southampton,†,
1234,1181,1182,,1,RheimsMr George Alexander Lucien,male,,0,0,PC 17607,39.6,,S,Mr,Rheims,George,Alexander,,999.0,Rheims,Mr George Alexander Lucien,33.0,Cherbourg,S,
1235,1299,1300,,3,RiordanMiss Hannah,female,,0,0,334915,7.7208,,Q,Miss,Riordan,Johanna,,,1014.0,Riordan,Miss Hannah,18.0,Queenstown,S,
1236,538,539,0.0,3,RisienMr Samuel Beard,male,,0,0,364498,14.5,,S,Mr,Risien,Samuel,,,1015.0,Risien,Mr Samuel Beard,69.0,Southampton,†,
1237,1273,1274,,3,RisienMr Samuel Beard,female,,0,0,364498,14.5,,S,Mrs,Risien,Emma),,,1015.0,Risien,Mr Samuel Beard,69.0,Southampton,†,
1238,557,558,0.0,1,No name match,male,,0,0,PC 17757,227.525,,C,Mr,Robbins,Victor,,,,,,,,,
1239,45,46,0.0,3,RogersMr William John,male,,0,0,S.C./A.4. 23567,8.05,,S,Mr,Rogers,William,,,1023.0,Rogers,Mr William John,29.0,Southampton,†,
1240,667,668,0.0,3,RommetvedtMr Knud Paust,male,,0,0,312993,7.775,,S,Mr,Rommetvedt,Knud,,,1025.0,Rommetvedt,Mr Knud Paust,49.0,Southampton,†,
1241,185,186,0.0,1,RoodMr Hugh Roscoe,male,,0,0,113767,50.0,A32,S,Mr,Rood,Hugh,,,1026.0,Rood,Mr Hugh Roscoe,39.0,Southampton,†,
1242,927,928,,3,RothMiss Sarah,female,,0,0,342712,8.05,,S,Miss,Roth,Sarah,,,1033.0,Roth,Miss Sarah,31.0,Southampton,S,
1243,998,999,,3,RyanMr Edward,male,,0,0,383162,7.75,,Q,Mr,Ryan,Edward,,,1041.0,Ryan,Mr Edward,24.0,Queenstown,S,
1244,517,518,0.0,3,RyanMr Patrick,male,,0,0,371110,24.15,,Q,Mr,Ryan,Patrick,,,1042.0,Ryan,Mr Patrick,30.0,Queenstown,†,
1245,832,833,0.0,3,SaadMr Amin,male,,0,0,2671,7.2292,,C,Mr,Saad,Amin,,,1048.0,Saad,Mr Amin,30.0,Cherbourg,†,
1246,1165,1166,,3,No name match,male,,0,0,2676,7.225,,C,Mr,Saade,Jean,,,,,,,,,
1247,298,299,1.0,1,SaalfeldMr Adolphe,male,,0,0,19988,30.5,C106,S,Mr,Saalfeld,Adolphe,,,1050.0,Saalfeld,Mr Adolphe,47.0,Southampton,S,
1248,388,389,0.0,3,SadlierMr Matthew,male,,0,0,367655,7.7292,,Q,Mr,Sadlier,Matthew,,,1051.0,Sadlier,Mr Matthew,18.0,Queenstown,†,
1249,1203,1204,,3,SadowitzMr Henry,male,,0,0,LP 1588,7.575,,S,Mr,Sadowitz,Harry,,,1052.0,Sadowitz,Mr Henry,17.0,Southampton,†,
1250,159,160,0.0,3,SageMaster Thomas Henry,male,,8,2,CA. 2343,69.55,,S,Master,Sage,Thomas,,,1054.0,Sage,Master Thomas Henry,4.0,Southampton,†,
1251,1079,1080,,3,SageMiss Elizabeth Ada,female,,8,2,CA. 2343,69.55,,S,Miss,Sage,Ada,,,1057.0,Sage,Miss Elizabeth Ada,10.0,Southampton,†,
1252,180,181,0.0,3,SageMiss Constance Gladys,female,,8,2,CA. 2343,69.55,,S,Miss,Sage,Constance,,,1055.0,Sage,Miss Constance Gladys,7.0,Southampton,†,
1253,863,864,0.0,3,SageMiss Dorothy,female,,8,2,CA. 2343,69.55,,S,Miss,Sage,Dorothy,Edith,,1056.0,Sage,Miss Dorothy,14.0,Southampton,†,
1254,792,793,0.0,3,SageMiss Stella Anne,female,,8,2,CA. 2343,69.55,,S,Miss,Sage,Stella,,,1058.0,Sage,Miss Stella Anne,20.0,Southampton,†,
1255,846,847,0.0,3,SageMr Douglas Bullen,male,,8,2,CA. 2343,69.55,,S,Mr,Sage,Douglas,,,1059.0,Sage,Mr Douglas Bullen,18.0,Southampton,†,
1256,201,202,0.0,3,SageMr Frederick,male,,8,2,CA. 2343,69.55,,S,Mr,Sage,Frederick,,,1060.0,Sage,Mr Frederick,16.0,Southampton,†,
1257,324,325,0.0,3,SageMr George John,male,,8,2,CA. 2343,69.55,,S,Mr,Sage,George,John,,1061.0,Sage,Mr George John,19.0,Southampton,†,
1258,1233,1234,,3,SageMr John George,male,,1,9,CA. 2343,69.55,,S,Mr,Sage,John,,,1062.0,Sage,Mr John George,44.0,Southampton,†,
1259,1256,1257,,3,SageMrs Annie Elizabeth,female,,1,9,CA. 2343,69.55,,S,Mrs,Sage,Annie,Bullen,,1063.0,Sage,Mrs Annie Elizabeth,44.0,Southampton,†,
1260,1082,1083,,1,SalomonMr Abraham Lincoln,male,,0,0,111163,26.0,,S,Mr,Salomon,Abraham,,,1066.0,Salomon,Mr Abraham Lincoln,43.0,Cherbourg,S,
1261,920,921,,3,SamaanMr Elias,male,,2,0,2662,21.6792,,C,Mr,Samaan,Elias,,,1068.0,Samaan,Mr Elias,17.0,Cherbourg,†,
1262,1188,1189,,3,SamaanMr Hanna Elias,male,,2,0,2662,21.6792,,C,Mr,Samaan,Hanna,,,1069.0,Samaan,Mr Hanna Elias,40.0,Cherbourg,†,
1263,48,49,0.0,3,SamaanMr Youssef,male,,2,0,2662,21.6792,,C,Mr,Samaan,Youssef,,,1070.0,Samaan,Mr Youssef,16.0,Cherbourg,†,
1264,468,469,0.0,3,ScanlanMr James,male,,0,0,36209,7.725,,Q,Mr,Scanlan,James,,,1077.0,Scanlan,Mr James,22.0,Queenstown,†,
1265,410,411,0.0,3,SdycoffMr Todor,male,,0,0,349222,7.8958,,S,Mr,Sdycoff,Todor,,,1081.0,Sdycoff,Mr Todor,42.0,Southampton,†,
